mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration,truthfulness
0.4303655392290298,0.4054433031739856,0.2211748787237445,0.0879990747374844,0.939882643823968,0.8829025021677956,0.4483216614645851,0.978404378907011,0.4149089147212817,0.9630122820345964,0.6774125789399865,0.288925185770265,0.2651488790630573,0.3562683208834482,0.2090328233621949,0.0354317012884322,0.9646486005033624,0.6094863205321184,0.082116480426293,0.2288950304516286,6.366666666666666,0
0.4732092678960903,0.4266052588672419,0.180284473893088,0.1998945205113262,0.7104939959907666,0.4522583359730896,0.3309232807639841,0.7176443450519009,0.4014830785271661,0.7936451477446791,0.7177538414431103,0.1481710205792505,0.1625016038126698,0.1935642068888496,0.2339086794721847,0.2247599356185084,0.7980047033420556,0.2362143408850864,0.2887025034462662,0.2526063923348309,2.966666666666667,0
0.5235211818920457,0.4418372559169641,0.2186493096654462,0.2204942674344558,0.6345359131437399,0.6920061714684868,0.1965091283916453,0.9333131201660668,0.4124738566659424,0.8492789185342666,0.5602314502296463,0.5007884744623071,0.3665928533794229,0.2091117986339586,0.317983090424383,0.0707330897135108,0.9323306010762908,0.6968214157964806,0.055855124340339,0.1302001485778755,8.766666666666666,0
0.4773145097333627,0.4401587198000206,0.3207310916748889,0.1276324573322174,0.5769126245426731,0.688781333104313,0.3367727949342586,0.8606484042525635,0.4061911438059903,0.6797335308869225,0.6643633187670693,0.2859924715246023,0.272542494997501,0.2700795143418395,0.374635213746975,0.1702315878056908,0.8821768700626429,0.6162629185338504,0.1104032124642727,0.2746410958361838,2.6333333333333324,0
0.4229917608920835,0.4044615631482222,0.2120487549953368,0.1077220568070862,0.8516272062127516,0.8453955581375413,0.3894240894446795,0.9592229517255096,0.4146161758186712,0.9392546028656495,0.686473583028347,0.3778057345767698,0.3201206869846446,0.3026758180809429,0.2931119140616536,0.0481288555407831,0.9618519496923854,0.6354094916695716,0.0556799666786083,0.2113610435284243,5.166666666666667,0
0.4474266067598372,0.3953111177726707,0.2568474038276938,0.1664241643738867,0.6896906433387033,0.6690207693417113,0.3674681114337229,0.8635416696569664,0.4064422974355453,0.7687930187903085,0.6340346204892642,0.2958016803056169,0.2486254242411052,0.2873852521329769,0.2665321924819148,0.1797822777350118,0.8785008393646779,0.5033894160802442,0.1491200205712151,0.2860509671337139,6.966666666666668,0
0.3309431980005484,0.3119574813927687,0.2342158204796111,0.100472698316672,0.7236026186107207,0.7175680345880904,0.2184285805465572,0.8998943945835489,0.4088144778175356,0.861973519556454,0.6790316984417976,0.2503406506909581,0.4026473002306471,0.240190436199219,0.3526163038308234,0.3139318963994357,0.6961314083077148,0.3485411131854572,0.3204055590898307,0.0327735940532699,6.6,0
0.4340374523527124,0.4372501908804983,0.2673990384508267,0.1871793910718352,0.7164679122337914,0.5216406445773588,0.3820854639326217,0.6393393889207295,0.4011291266163549,0.7196994520965809,0.7251066768406371,0.19961486629764,0.2128671489592697,0.2111388945177136,0.2193808164667362,0.2010390152278573,0.6563528792870662,0.2428255370587543,0.1795913572066428,0.4091751755807139,5.133333333333333,0
0.3524771936496799,0.365538790563969,0.3319671281133715,0.2411224030717605,0.4717694920422202,0.5713846406966111,0.3467394398196253,0.5817349360897497,0.3855744200434117,0.5109175277967001,0.531334945710527,0.5095155135076211,0.498291237874496,0.2038971847735115,0.3711035389179705,0.4525960397840242,0.5092125934247457,0.3575250570676623,0.3423569779415956,0.3374509992329261,4.5666666666666655,0
0.2842199316949327,0.3134233926649208,0.3505210386382729,0.1794487358492427,0.4499423083134791,0.5912226898540885,0.3529267387077061,0.6297227635308837,0.3908299825886289,0.4939425999544372,0.6403053515019616,0.3126344935993293,0.3604381166496516,0.2516612931265795,0.3721315351654097,0.441785269292036,0.5489577607812327,0.3730321846346519,0.3487810823948196,0.2467564245553528,3.933333333333332,0
,,,,,,,,,,,,,,,,,,,,,0
0.3474761122018108,0.3181268897305173,0.2397481804880661,0.101708725649726,0.8869476642231852,0.824114089264654,0.4428855091120424,0.9647608594325392,0.4147335402032587,0.9387973606279378,0.6949987781380259,0.2397090517487121,0.1651669524440749,0.3005396884166975,0.2075658177746872,0.0432373916629105,0.9710907204486062,0.6944784960306691,0.0731592114917315,0.2219923008338179,9.733333333333333,0
0.4177359937446534,0.3745748726922244,0.2814025851720753,0.187600214516042,0.8245344161755771,0.7768711437393431,0.4952025577051663,0.9114527675127296,0.4100305508169705,0.8490473090440517,0.6166523911632211,0.320196002813754,0.2620857664517622,0.3213760396556994,0.2097387701454535,0.1278438688648715,0.9125713565335608,0.5601834499591134,0.1072384633606504,0.3827671544776699,12.599999999999998,0
0.4582581848334656,0.4263865202015404,0.2210112033612757,0.23322147055885,0.5605718044135757,0.6316221554279562,0.1830923994916844,0.8052928590700248,0.4025671839624085,0.7187207297394963,0.7097765981266919,0.2983494976386118,0.4237120348298987,0.2058575923046336,0.4116558287559392,0.5282705255666141,0.4292576011932727,0.2605331527996515,0.2886264558158412,0.0927014035927758,4.133333333333333,0
0.3629319056617084,0.3323973186936572,0.2107871948991358,0.0917091279093957,0.891168671236691,0.8651126993609947,0.4504796981102613,0.965823447753139,0.4146713602473126,0.9300745568851096,0.736514126837414,0.1643188166277846,0.1744408593140144,0.3260798083696165,0.169501768129247,0.083284876171687,0.9237292710239888,0.6779999195722475,0.1098932945297251,0.2036017442065226,2.7666666666666666,0
0.3551508247772201,0.3401920483155611,0.2620547170205579,0.1361052170212164,0.9322796418728784,0.8652864257955896,0.5108512541771908,0.9813286228135988,0.4150998381749745,0.9431743570568796,0.7458699161285012,0.1859312720877342,0.1842124544981625,0.3058447914354286,0.1517745875169676,0.026198417707579,0.9815300442067482,0.7378785150482521,0.101627451139489,0.2412261643132709,2.0,0
0.3202941845999123,0.3803953048387685,0.3779559517350004,0.2289252409381579,0.423173853594774,0.563119942083869,0.4079847704365938,0.5164140658814681,0.3840259871229625,0.4525247565599503,0.5712015207354294,0.5413823657677861,0.5404508240156194,0.1816368876732157,0.3941124782652634,0.5270124528340844,0.4078218728345305,0.2852338305306608,0.4231716190100522,0.4435051280592831,6.666666666666668,0
0.3606168939160658,0.2436593734971977,0.3880154912584539,0.1104444403803746,0.4876451591614915,0.6186290755265761,0.3382177619233597,0.6993642921294285,0.4064401751671765,0.550522281293515,0.708411796423984,0.3076502725524597,0.4134363628091427,0.2428695216883139,0.3624615323374028,0.5066958428459667,0.4878111301825432,0.3296668011401371,0.1651695993157295,0.1762219396875515,1.933333333333333,0
0.4593911627846686,0.3688902618089241,0.2799767178858636,0.1811299246477873,0.7565863629954288,0.7574057232302875,0.2773413458090951,0.9466768918636942,0.4140611725088813,0.8600377135621514,0.6678041686962111,0.3451078602348523,0.3506321288296919,0.2653101062464892,0.2879098360302276,0.0532571605121871,0.9616875616023014,0.6421726366746202,0.0902363304019957,0.0429987148336261,3.8333333333333335,0
0.3591445937456214,0.3612159740746473,0.3045885678236797,0.2602138515287926,0.551216076298725,0.5802934216247505,0.2893337868531253,0.788127384914044,0.4061808455779357,0.6649893830716661,0.7572696681977187,0.1780419913108313,0.2781435237473073,0.2581268753818948,0.3460641277701897,0.4538723242717516,0.6898492249362521,0.2813959605573493,0.2050109983576157,0.0678467548363819,0.1666666666666666,0
0.3589945413400396,0.3571852953567971,0.3180954568692713,0.2451901133507822,0.518133704270811,0.4833928806382781,0.3061960294595036,0.478672489788806,0.3913056758764525,0.4791511928443006,0.5824706739502507,0.5741484711406931,0.5707245868191377,0.1421487196615442,0.4119147385128976,0.5205792301548519,0.3524505572761217,0.2449968653889693,0.3940501199508376,0.471445715446858,3.899999999999998,0
0.3848868229414967,0.3572522196676692,0.2522187936699087,0.1798899154176858,0.5904682554128715,0.5780600606704523,0.332319737892822,0.7872177686366821,0.4003612344503295,0.7131176819011312,0.6203027564341269,0.2777656142230029,0.31986010331789,0.2711312903321658,0.2708385979512941,0.3109501184188576,0.7242847692049333,0.294399361903425,0.2084464045056051,0.1226107455633715,2.933333333333333,0
0.4813736508140954,0.4732471479930958,0.2063285322336087,0.2787562216313053,0.7556099168083096,0.6442958861552531,0.2129337722330266,0.9229642471852876,0.4127917496734675,0.894306241908038,0.6842051640117007,0.1815644158488604,0.2166446590969367,0.2617450914726498,0.2390096271948449,0.1008141942196783,0.9440520670601368,0.4127285261877908,0.2206487422125406,0.0385501933757808,3.9666666666666655,0
0.3833321613801103,0.3744843277245449,0.2221028051717357,0.0908325455641793,0.7999870162015967,0.7881725862450646,0.3272966000054157,0.917524789393087,0.4072143964967964,0.8870473864710778,0.7279451717282898,0.279582411292318,0.376660074085374,0.2775062229043941,0.3007591938646731,0.2010548729827928,0.80430375462132,0.4299709479005444,0.1772404412570741,0.0658489576723683,1.9666666666666663,0
0.6170549474580328,0.5246867346809904,0.2275202022820187,0.3193451401058926,0.4567307781166884,0.5496797183605732,0.1389195796982954,0.8367106313587469,0.405752327619028,0.6909036730544943,0.5206621174834555,0.4897240715166591,0.4012867517323173,0.1675747209728455,0.3808602411032896,0.1065143491010785,0.9002582695708158,0.6922502423943684,0.0651791363195169,0.1367222229893536,2.333333333333333,0
0.5313181053956377,0.4843752886469405,0.2639341480190864,0.2295014964053405,0.5613908972636266,0.6039683470716305,0.2143278508439225,0.8179013473798348,0.406622224247774,0.6361585150221579,0.5773970732244625,0.3261555500533178,0.3364412219520991,0.2767471844949178,0.3211688141393019,0.2263016743273428,0.8422560470671548,0.4828870558683933,0.1578018561245592,0.215902666338658,5.033333333333333,0
0.2795020871890205,0.3068448042974077,0.3659435516781936,0.1425016612414122,0.5878781979188458,0.6965547237312263,0.3805089582968434,0.835503892068357,0.4088828141865411,0.6668522040344128,0.7833475771719816,0.2038197188837024,0.4214915968178942,0.3056616165357828,0.4386804056588169,0.4380702495494607,0.6455612818989237,0.2961453663814161,0.1657313068648215,0.168070162689739,2.433333333333333,0
0.5090911226093562,0.4240809922344106,0.2925073527065173,0.1695635392317843,0.7224482760022775,0.6901756185305435,0.2857152771369545,0.920834208427141,0.4139201982155425,0.8082491706331494,0.6432307646767258,0.3228975538532991,0.2317128742335183,0.2587504086543358,0.2004831184355171,0.0537957599148634,0.9559098683637745,0.5051869425419948,0.1390752082548809,0.0509918507597074,2.9,0
0.4121836787617005,0.3974168170896572,0.2400745604973524,0.1431860169954575,0.8869309564417838,0.8104786840290145,0.4406928380558489,0.9560438633984496,0.4142617628268107,0.9297852588760256,0.6645053916261936,0.3942043033595895,0.3180418036418559,0.3311623301527282,0.2748457671831738,0.0944373258855347,0.9312630123569176,0.6124650124067279,0.0680676232405924,0.4697028006850093,20.466666666666665,0
0.5387797716555841,0.4350204058005529,0.3000354364622987,0.2107830389994349,0.6705573826295625,0.7100584410561518,0.2386192549536358,0.9081363525262832,0.4098868033589259,0.7577560122849024,0.6420147574543831,0.2954640980663073,0.267324146828753,0.2392133410673693,0.2159962772180385,0.0773887075510413,0.9293343244240077,0.5048883845612281,0.1333236787869624,0.0329482536740061,1.7333333333333338,0
0.6192881867141617,0.5456908458789798,0.2827556234259177,0.2454944184556746,0.7919472955575112,0.7761785417929952,0.188251198894299,0.9309006039864344,0.4093395672303667,0.8571462986491115,0.4807717364953685,0.4336632749668499,0.4973348851456691,0.2762960353136591,0.2502847247406333,0.028978425796945,0.905056986109842,0.5534247929809066,0.0487315437050285,0.0874311430585342,6.133333333333333,0
0.4375622749358944,0.4222882602645477,0.2547612176252022,0.1517818802986212,0.7094163480111205,0.5465621782721245,0.3960058422714231,0.8053761415233649,0.4054146762245318,0.7636195725926174,0.7702183077636057,0.1265298115347411,0.1979093674757855,0.2049032107339761,0.220317008509427,0.2133084139686043,0.8023988279930983,0.264196546052807,0.2653327680804206,0.1694063860202424,0.6333333333333332,0
0.2160999592841259,0.2581394055130815,0.3132766839614134,0.1467089410681094,0.5502226962149803,0.5953361885322687,0.3520424901370208,0.786618003864952,0.4044480927344519,0.7279224224021802,0.7781250632938562,0.1078442893491299,0.2332287772886487,0.250385604016239,0.3236927455936766,0.4538363726155993,0.7002320173016445,0.3507511956659896,0.3027403836144029,0.1959560877878285,0.6999999999999998,0
0.4073214232536074,0.3881743508468785,0.1919099164591046,0.1557857761288101,0.8325616256515695,0.5748963726078441,0.4155515794909247,0.9132818526034032,0.407490270538396,0.9088978421271976,0.687212532957483,0.1454515297184515,0.1112830603356268,0.2634028691626295,0.2118343934995849,0.101088185457999,0.9290729705528478,0.416393493269754,0.1864975975331037,0.1191701564490128,0.9333333333333332,0
0.3295590138707402,0.3474273616528737,0.2398207190390476,0.1027505310566942,0.8393559904224135,0.8080663922108939,0.3769637974754923,0.9372884956371754,0.412715804101575,0.9070016875079876,0.7992750567097812,0.0825506409653128,0.2347255417347936,0.3139993514643464,0.2606845757953993,0.2420867313453393,0.8190585820022275,0.4373630098481441,0.2718166504872518,0.1797184902860439,0.9666666666666672,0
0.1801414289585586,0.2550213437648452,0.2607965162350861,0.0954077101104989,0.7096123692158662,0.726415077312275,0.3719345215945829,0.8803928981096081,0.4071204451256344,0.805283733037667,0.7830631971378972,0.0974975735903226,0.2385497741940624,0.3120076380388487,0.2945508153062079,0.4625483390898555,0.6808270713005252,0.4073255400514206,0.3189865820249071,0.1361321566470133,1.0,0
0.4399096044593322,0.4047881682475237,0.2116806841036489,0.127329152747998,0.9070519672741264,0.7814360239500308,0.4610386498594434,0.9515578231893432,0.4142501649723602,0.9451026116781748,0.6708025992803835,0.1570196873757177,0.1423334601103016,0.3179445635429287,0.1846254793200132,0.0532833721559176,0.955365369795248,0.3961303244780814,0.1317098596123938,0.1534484763141459,1.2000000000000002,0
0.4673589118923995,0.4532716898688275,0.1916719519223352,0.1478438416902485,0.8919591710045341,0.6383112287313595,0.4380747475540474,0.8847985924207925,0.4106947202534891,0.9161876245814669,0.7143538588842009,0.1443934299186193,0.1351122267208418,0.2527710917870299,0.1975300529532271,0.0887188191523639,0.923946073239126,0.315928740302823,0.2033308390500258,0.2706786310575009,2.033333333333333,0
0.1538336451734499,0.2568381638136555,0.3939698171966554,0.1559104577471886,0.6090242513225453,0.7340061409736988,0.4237727419811171,0.8061935187418267,0.4032013549328819,0.673779510084971,0.7915029295959264,0.1325915105199421,0.2151106506037905,0.2967298482795129,0.3680389252977274,0.3933860980444802,0.7467209481715279,0.4722864521672452,0.3294152342508419,0.2809458932037905,1.5,0
0.2244683804171733,0.2150524117277701,0.2969270124031981,0.1312181201084559,0.57582777924169,0.6309605698022707,0.2641193440800368,0.8121275063710581,0.4007649985432562,0.7303684735752937,0.7469471861116146,0.1416692644479862,0.1975336384056226,0.2081570053420311,0.345160658612899,0.4288386628274845,0.6321224555870386,0.4426378849101008,0.3065043523461898,0.1111801694694568,1.7666666666666662,0
0.3275070871324514,0.3092712928970667,0.2967988475675953,0.1172651926905611,0.8470515080277805,0.8104762424935538,0.4770750558813616,0.8963906337990276,0.4119218439784236,0.86220338686163,0.7381929243473371,0.1864369317098735,0.2544789815296114,0.287840477888511,0.1830081458053713,0.2558255682832626,0.7979506838580497,0.5051111810124662,0.1298762355132147,0.2435006586777346,1.7666666666666662,0
0.334830617850834,0.3326827230639548,0.217183765696916,0.1522602666522074,0.8249229571608216,0.6725285708999481,0.4259392657882092,0.8834083948227431,0.4150998381749746,0.8648867785829227,0.6700491862445581,0.1347950891597496,0.2009667428063072,0.3147156821588029,0.2347141455899963,0.3614005603342334,0.6849154840397265,0.2246370763770952,0.278547917636431,0.1071889970557309,0.0333333333333333,0
0.4740640581418854,0.4305136011751386,0.1559167298929576,0.202053092682293,0.8140457212256065,0.5598060909054763,0.3324609462530323,0.9073347857115972,0.4034950921098819,0.88747992763016,0.6588498429448874,0.1912785660218733,0.1340240997793395,0.2454711949385283,0.1985359234161983,0.1065074237689088,0.9149831788341892,0.3398103442537828,0.1957770011205219,0.1728145079663577,0.8000000000000002,0
0.6055827451580535,0.4613582928476605,0.307204266367434,0.26420718487012,0.6137838685174399,0.6384064453428384,0.3955493805113903,0.8778971623469616,0.3986168266885628,0.6837373738785567,0.4490918087359654,0.4266872882935815,0.2663993016698828,0.3429108578001933,0.1923975907477926,0.1339658325351976,0.9077515803222186,0.5462629043651216,0.1235786045641457,0.394007768605163,1.6,0
0.5964347557872008,0.5163539194778909,0.1723917419730875,0.3503045809418855,0.7204347939183678,0.5120390104806875,0.2284854970861591,0.897061343158539,0.4063160579962362,0.8639469936241742,0.600235462015086,0.3295704817049681,0.1740390548254138,0.2453133909567856,0.2082207868818273,0.0607347859662725,0.9331870339452036,0.4998442864004635,0.1073334987204317,0.0981589559237087,1.1666666666666663,0
0.2400928544006714,0.2610741401541802,0.2413446428405174,0.1204530187733659,0.8289397262337922,0.7903962619543096,0.393458467520216,0.9039885505756412,0.4095133326711412,0.8567492809187484,0.7963277418917397,0.1939325661329908,0.168156759778881,0.2617914277369487,0.3083783483010184,0.187025575810809,0.8902286848074143,0.5687712074128906,0.1093641125226431,0.2665013960425,1.0333333333333337,0
0.2618262944558346,0.2371991055754838,0.2642383234178381,0.096436787353587,0.794163424736232,0.7465327340054813,0.3572359253473777,0.9093005291049678,0.4100074478745099,0.9075847882778856,0.7471364226922029,0.2335916104416469,0.1380805245512219,0.2403405856096634,0.3326240406177511,0.1707987396590327,0.8839129446218537,0.5942293393617475,0.1387258231279161,0.1327630481322546,1.4,0
0.3218245713342338,0.3361189050422417,0.1770243276984821,0.0754023244648379,0.9622380075773452,0.925728644040856,0.4364530743167918,0.9872389868634072,0.4150998381749745,0.9850692747990064,0.7596779571792623,0.1512208494268805,0.1208692709195906,0.3517739343143714,0.1833397653433845,0.0226465309967209,0.9928585447435496,0.7113202679020151,0.0503377985120832,0.34165770085874,1.7999999999999998,0
0.3912064887534646,0.2602401120106605,0.3059024751554448,0.1047433333048307,0.7992736075006938,0.7931057279553404,0.4461984555056498,0.9498468463240582,0.4150998381749745,0.8621229252176906,0.6464657164134044,0.2671305166474819,0.2870768719998804,0.3158679768575111,0.2036176087716702,0.1355252511690414,0.8906787498896467,0.670248444443219,0.1399901551288274,0.1162400194703339,6.466666666666668,0
0.3326046055259857,0.3235691489150691,0.2861751635288707,0.0999059195619202,0.9266079328588072,0.8815866627850183,0.5345444669515113,0.974191073992641,0.4150720408491475,0.9179518997771982,0.7770245134195525,0.0894636835840192,0.1605832663911457,0.2697308165806241,0.1183027746750908,0.0540829700099357,0.9787674497748076,0.6409272129776177,0.1615863952487902,0.2548938789054495,8.0,0
0.4444095196933598,0.3785075639916254,0.2097974949257178,0.107623614500565,0.9572580066389844,0.8661138113505399,0.5268540476524052,0.9621992918917134,0.4150998381749745,0.9601868017688104,0.6133536220311737,0.1563006208918817,0.1997009906944459,0.3696778482071269,0.1436049648391572,0.0578274400162239,0.974728549882031,0.4216317754828215,0.1011775274062357,0.2479655556506131,7.133333333333336,0
0.320802434063151,0.3290871748621166,0.1619411842600087,0.1053966145634559,0.9395716806318613,0.8553246535207109,0.3785767552043734,0.981116864585397,0.4150998381749745,0.982285180023346,0.7164830316195884,0.3013623247435699,0.1468637073102087,0.2968638943005932,0.2630999885066707,0.0272722155214187,0.994608469168146,0.7253593410499727,0.0536235134189699,0.2252306273323,7.5,0
